Key,Source,Context,Changes,English,French,German,Klingon,Spanish,Polish
ammoArrowSteelAPDesc,items,Ammo,EnChanged,Steel-tipped arrows do yet more damage and fly straighter.\nHold reload to use alternate ammo.,Une flèche en acier fait plus de dégâts qu'une flèche de base ou en fer. Maintenez le bouton de rechargement enfoncé pour utiliser un autre type de munition.,"Ein Pfeil mit Stahl-Bodkin-Spitze verursacht kleinere Wunden aber ist weit effektiver gegen gepanzerte Ziele. Nachladen gedrückt halten, um zwischen Munitionsarten zu wechseln.",,Una flecha de acero hace más daño que la flecha básica o la de hierro. Mantén presionado recargar para usar munición alternativa.,
ammoArrowStone,items,Ammo,EnChanged,Stone Arrow (Ammo),Flèche,Steinpfeil (Mun),,Flecha,
ammoArrowStoneDesc,items,Ammo,EnChanged,A stone-tipped arrow. Ammunition for a bow. Hold reload to use alternate ammo.,Munition d'un arc. Maintenez le bouton de rechargement enfoncé pour utiliser un autre type de munition.,"Ein Pfeil mit Steinspitze. Munition für einen Bogen. Nachladen gedrückt halten, um zwischen Munitionsarten zu wechseln.",,Munición para el arco. Mantén presionado recargar para usar munición alternativa.,
ammoBlunderbuss,items,Ammo,KgNone,Blunderbuss Ammo,Munition de tromblon,Donnerbüchsenmunition,,Munición de trabuco,
ammoBlunderbussDesc,items,Ammo,EnChanged,Blunderbuss ammo can be made with paper and gun powder plus small rocks.,,"Munition für die Donnerbüchse kann mit Papier, Schießpulver und kleinen Steinen gefertigt werden.",,,
ammoCrossbowBoltExploding,items,Ammo,EnChanged,Exploding Crossbow Bolt (Ammo),Carreau d'arbalète explosif,Armbrust-Sprengbolzen (Mun),,Saeta explosiva para ballesta,
ammoCrossbowBoltExplodingDesc,items,Ammo,KgNone,Rifle grenades gone medieval. Ages 6 and up.,Des grenades à fusil au style moyenâgeux. À partir de 6 ans.,Gewehrgranaten aus dem Mittelalter. Für 6-Jährige und älter.,,Lanzagranadas a la antigua. Para mayores de 6.,
ammoCrossbowBoltIron,items,Ammo,EnChanged,Iron Crossbow Bolt (Ammo),Carreau d'arbalète en fer,Armbrust-Eisenbolzen (Mun),,Saeta de hierro para ballesta,
ammoCrossbowBoltIronDesc,items,Ammo,EnChanged,An iron-tipped bolt for the crossbow. Hold reload to use alternate ammo.,Un carreau d'arbalète avec une pointe en fer. Maintenez le bouton de rechargement enfoncé pour utiliser un autre type de munition.,"Ein Eisenbolzen für Armbrüste. Nachladen gedrückt halten, um zwischen Munitionsarten zu wechseln.",,Una flecha con punta de hierro para la ballesta. Mantén presionado recargar para usar munición alternativa.,
ammoCrossbowBoltSteelAP,items,Ammo,EnChanged,Steel Crossbow Bolt (Ammo),Carreau d'arbalète en acier,Armbrust-Stahlbolzen PB (Mun),,Saeta de acero para ballesta,
ammoCrossbowBoltSteelAPDesc,items,Ammo,EnChanged,Steel-tipped bolts do yet more damage and fly straighter.\nHold reload to use alternate ammo.,Le carreau d'arbalète en acier inflige plus de dégâts que le carreau d'arbalète en fer. Maintenez le bouton de rechargement enfoncé pour utiliser un autre type de munition.,"Ein Armbrustbolzen mit Stahl-Bodkin-Spitze verursacht kleinere Wunden aber ist weit effektiver gegen gepanzerte Ziele. Nachladen gedrückt halten, um zwischen Munitionsarten zu wechseln.",,Una saeta de acero de ballesta hace más daño que una saeta de hierro. Mantén presionado recargar para usar munición alternativa.,
ammoCrossbowBoltStone,items,Ammo,EnChanged,Stone Crossbow Bolt (Ammo),Carreau d'arbalète,Armbrust-Steinbolzen (Mun),,Saeta para ballesta,
ammoCrossbowBoltStoneDesc,items,Ammo,EnChanged,A stone-tipped crossbow bolt. Hold reload to use alternate ammo.,Munition pour l'arbalète. Maintenez le bouton de rechargement enfoncé pour utiliser un autre type de munition.,"Ein Armbrustbolzen mit Steinspitze. Nachladen gedrückt halten, um zwischen Munitionsarten zu wechseln.",,Munición para la ballesta. Mantén presionado recargar para usar munición alternativa.,
ammoDartSteel,items,Ammo,New,Iron Dart (Ammo),,Eisengeschoss (Mun),,,
ammoDartSteelDesc,items,Ammo,New,Used as ammunition for traps.,,,,,
ammoRocketFrag,items,Ammo,EnChanged,Rocket Frag (Ammo),Roquette,Rakete Frag (Mun),,Cohete,
ammoRocketFragDesc,items,Ammo,EnChanged,A fragmentation rocket used as rocket launcher ammunition can be crafted at a forge and workbench once you've gained the perk.,,"Eine Rakete dient als Munition für Raketenwerfer und kann mittels Schmiede und Werkbank gefertigt werden, wenn du den Bauplan dafür gelesen hast.",,,
ammoRocketHE,items,Ammo,EnChanged,Rocket HE (Ammo),Roquette,Rakete HE (Mun),,Cohete,
ammoRocketHEDesc,items,Ammo,EnChanged,A high explosive rocket used as rocket launcher ammunition can be crafted at a forge and workbench once you've gained the perk.,,"Eine Rakete dient als Munition für Raketenwerfer und kann mittels Schmiede und Werkbank gefertigt werden, wenn du den Bauplan dafür gelesen hast.",,,
ammoShotgunShell,items,Ammo,EnChanged,Shotgun Shell (Ammo),Cartouche de fusil à pompe,Flintenmunition (Mun),,Cartucho de escopeta,
ammoShotgunShellDesc,items,Ammo,KgNone,A shotgun shell used for all shotguns. Can be crafted after buying the ammo perk.,Une cartouche de fusil à pompe pouvant être utilisée pour tous les fusils à pompe. Achetez l'avantage de munitions pour pouvoir en fabriquer.,"Flintenmunition, die mit allen Schrotflinten benutzt werden kann. Kann gefertigt werden, nachdem die Fertigkeit „Munition“ erworben wurde.",,Un cartucho de escopeta que se puede usar para todo tipo de escopetas. Se puede fabricar tras comprar el beneficio de la munición.,
ammoShotgunSlug,items,Ammo,EnChanged,Shotgun Slug (Ammo),Balle pour fusil à pompe,Flintenlaufgeschosse (Mun),,Perdigón de escopeta,
ammoShotgunSlugDesc,items,Ammo,KgNone,Can be used with long shotguns to do more damage. Can be crafted after buying the ammo perk. Hold reload to use alternate ammo.,À utiliser avec les fusils à pompe longs pour faire plus de dégâts. Lisez le schéma pour pouvoir en fabriquer. Maintenez le bouton de rechargement enfoncé pour utiliser un autre type de munition.,"Können mit Schrotflinten mit langem Lauf verwendet werden, um mehr Schaden zu verursachen. Können gefertigt werden, wenn der entsprechende Bauplan gelesen wurde. Nachladen gedrückt halten, um zwischen Munitionsarten zu wechseln.",,Se puede usar con escopetas largas para hacer más daño. Se puede fabricar tras leer el esquema. Mantén presionado recargar para usar munición alternativa.,
ammoSteelCasedGroupDesc,items,Ammo,New,Steel-cased ammunition is a cheap alternative to using brass but wears down barrels faster.,,,,,
resourceBuckshot,items,Ammo,KgNone,Buckshot,Chevrotine,Grober Schrot,,Perdigón,
resourceBuckshotDesc,items,Ammo,KgNone,Buckshot used to make shotgun ammo can be crafted at a forge with clay and lead after buying the shotgun shell perk.,La chevrotine utilisée pour créer des munitions de fusil à pompe peut être fabriquée à la forge avec de l'argile et du plomb une fois que vous avez acheté l'avantage de cartouches de fusil à pompe.,"Nach dem Kauf der Eigenschaft „Flintenmunition“ erfährst du, wie grober Schrot, der für die Fertigung von Schrotflintenmunition nötig ist, in der Schmiede mit Lehm und Blei gefertigt wird.",,"Una vez que hayas comprado el beneficio de cartuchos de escopeta, podrás fabricar perdigones como munición para escopetas a partir de arcilla y plomo en la fragua.",
qc_AnimalGroupDesc,items,Animal Challenge Note,KgNone,A strange note I discovered in my travels. It's from the Slick Willie Clan.,Un étrange message découvert lors de mes déplacements. Il vient du clan de Willie le rusé.,"Eine seltsame Notiz, die ich auf meinen Reisen gefunden habe. Sie ist vom Klan von Slick Willie.",,Descubrí una nota extraña en mis viajes. Es del Clan de Willie el Escurridizo.,
qc_buythefarm,items,Animal Challenge Note,KgNone,Buy the Farm Challenge,Défi « La ferme »,Herausforderung – Tierisch gut,,Desafío “La granja”,
qc_dontfeedthebears,items,Animal Challenge Note,KgNone,Don't Feed the Bears Challenge,Défi « Ours mal léché »,Herausforderung – Bärenhunger,,Desafío “No alimente a los osos”,
qc_killthewabbit,items,Animal Challenge Note,KgNone,Kill The Wabbit Challenge,Défi « Laaapin »,Herausforderung – Kaninchenzeit,,Desafío “Mata al conejito”,
qc_nailsomechicks,items,Animal Challenge Note,KgNone,Nail Some Chicks Challenge,Défi « Fais-toi des poulettes »,Herausforderung – Nagel ein paar Hühner,,Desafío “Remacha los pollos”,
qc_stagparty,items,Animal Challenge Note,KgNone,Stag Party Challenge,Défi « Bienvenue chez les cornus »,Herausforderung – Ich werd zum Hirsch,,Desafío “Fiesta de ciervos”,
qc_thatlldopig,items,Animal Challenge Note,KgNone,That'll Do Pig Challenge,Défi « Espèce de porc »,"Herausforderung – Gut gemacht, Schwein",,"Desafío “Eso es todo, puerco”",
ammo10mmBulletSchematic,items,Book,LEGACY,10mm Round Schematic,Schéma de cartouche 10 mm,Bauplan - 10 mm Patrone,,Esquema de bala de 10 mm,
ammo10mmBulletSchematicDesc,items,Book,LEGACY,Learn to craft this ammunition type if you meet the skill requirement or improve your base skill if you do not.,"Apprenez à fabriquer ce type de munition si vous avez les compétences requises. Si ce n'est pas le cas, améliorez votre compétence de base.","Wenn du die erforderliche Fertigkeit besitzt, kannst du lernen, diese Munition zu fertigen. Ansonsten musst du deine Fertigkeit verbessern.",,Aprendes a crear este tipo de munición si adquieres la habilidad necesaria o mejoras tu habilidad de base si no.,
ammo762mmBulletFMJSchematic,items,Book,KgNone,7.62mm Round Schematic,"Schéma de cartouche 7,62 mm","Bauplan - 7,62 mm Patrone",,Esquema de bala de 7.62mm,
ammo762mmBulletFMJSchematicDesc,items,Book,KgNone,Learn to craft this ammunition type if you meet the skill requirement or improve your base skill if you do not.,"Apprenez à fabriquer ce type de munition si vous avez les compétences requises. Si ce n'est pas le cas, améliorez votre compétence de base.","Wenn du die erforderliche Fertigkeit besitzt, kannst du lernen, diese Munition zu fertigen. Ansonsten musst du deine Fertigkeit verbessern.",,Aprendes a crear este tipo de munición si adquieres la habilidad necesaria o mejoras tu habilidad de base si no.,
ammo9mmBulletSchematic,items,Book,KgNone,9mm Round Schematic,Schéma de cartouche 9 mm,Bauplan - 9mm Patrone,,Esquema de bala de 9mm,
ammo9mmBulletSchematicDesc,items,Book,KgNone,Learn to craft this ammunition type if you meet the skill requirement or improve your base skill if you do not.,"Apprenez à fabriquer ce type de munition si vous avez les compétences requises. Si ce n'est pas le cas, améliorez votre compétence de base.","Wenn du die erforderliche Fertigkeit besitzt, kannst du lernen, diese Munition zu fertigen. Ansonsten musst du deine Fertigkeit verbessern.",,Aprendes a crear este tipo de munición si adquieres la habilidad necesaria o mejoras tu habilidad de base si no.,
ammoArrowFlamingSchematic,items,Book,KgNone,Flaming Arrow Schematic,Schéma de flèche enflammée,Bauplan – Feuerpfeil,,Esquema de flecha incendiaria,
ammoArrowFlamingSchematicDesc,items,Book,KgNone,Learn to craft flaming arrows by reading this schematic.,Apprenez à fabriquer des flèches enflammées en lisant ce schéma.,"In diesem Bauplan erfährst du, wie Feuerpfeile gefertigt werden.",,Lee el esquema para aprender a fabricar flechas incendiarias.,
ammoCrossbowBoltExplodingSchematic,items,Book,KgNone,Exploding Crossbow Bolt Schematic,Schéma de carreau d'arbalète explosif,Bauplan – Sprengbolzen für Armbrüste,,Esquema de saeta explosiva para ballesta,
ammoCrossbowBoltExplodingSchematicDesc,items,Book,KgNone,Learn to craft exploding crossbow bolts by reading this schematic.,Apprenez à fabriquer des carreaux d'arbalète explosifs en lisant ce schéma.,"In diesem Bauplan erfährst du, wie Sprengbolzen für Armbrüste gefertigt werden.",,Lee el esquema para aprender a fabricar saetas explosivas para ballesta.,
ammoGasCanSchematic,items,Book,KgNone,Gas Can Schematic,Schéma de bidon d'essence,Bauplan – Benzinkanister,,Esquema de bidón de gas,
ammoGasCanSchematicDesc,items,Book,KgNone,Learn how to craft gas by reading this schematic.,Apprenez à fabriquer de l'essence en lisant ce schéma.,"In diesem Bauplan erfährst du, wie Benzin gefertigt wird.",,Lee este esquema para aprender a producir gas.,
ammoShotgunShellSchematic,items,Book,KgNone,Shotgun Shell Schematic,Schéma de cartouche de fusil à pompe,Bauplan – Flintenmunition,,Esquema de cartuchos de escopeta,
ammoShotgunShellSchematicDesc,items,Book,KgNone,Learn to craft this ammunition type if you meet the skill requirement or improve your base skill if you do not.,"Apprenez à fabriquer ce type de munition si vous avez les compétences requises. Si ce n'est pas le cas, améliorez votre compétence de base.","Wenn du die erforderliche Fertigkeit besitzt, kannst du lernen, diese Munition zu fertigen. Ansonsten musst du deine Fertigkeit verbessern.",,Aprendes a crear este tipo de munición si adquieres la habilidad necesaria o mejoras tu habilidad de base si no.,
ammoShotgunSlugSchematic,items,Book,KgNone,Shotgun Slug Schematic,Schéma de balle pour fusil à pompe,Bauplan – Flintenlaufgeschoss,,Esquema de perdigón de escopeta,
ammoShotgunSlugSchematicDesc,items,Book,KgNone,Be the life of the party and learn how to create your very own shotgun slugs by reading this schematic.,Soyez au cœur de la fête et apprenez à fabriquer vos propres balles pour fusil à pompe en lisant ce schéma.,"Sei der Star jeder Party und lerne mit diesem Bauplan, wie Flintenlaufgeschosse gefertigt werden.",,Sé el alma de la fiesta y aprende a crear tus propios perdigones de escopeta leyendo este esquema.,
ammunitionNationBook,items,Book,KgNone,Ammunition Nation Book,Livre « La nation des munitions »,Buch „Munition-Nation“,,Libro Nación de munición,
ammunitionNationBookDesc,items,Book,KgNone,Learn to craft brass casings and lead tips for ammunition crafting.,Apprenez à fabriquer des douilles en laiton et des pointes en plomb pour la fabrication de munitions.,"In diesem Buch erfährst du, wie Patronenhülsen aus Messing und Geschossspitzen aus Blei gefertigt werden.",,Aprende a fabricar cartuchos de latón y puntas de bala de plomo para fabricar munición.,
armorLeatherBootsSchematic,items,Book,KgNone,Leather Boots Schematic,Schéma de bottes en cuir,Bauplan – Lederstiefel,,Esquema de botas de cuero,
armorLeatherBootsSchematicDesc,items,Book,KgNone,Learn how to craft leather boots by reading this schematic.,Apprenez à fabriquer des bottes en cuir en lisant ce schéma.,"In diesem Bauplan erfährst du, wie Lederstiefel gefertigt werden.",,Lee este esquema para aprender a fabricar botas de cuero.,
armorLeatherChestSchematic,items,Book,KgNone,Leather Armor Schematic,Schéma de plastron en cuir,Bauplan – Lederbrustpanzer,,Esquema de coraza de cuero,
armorLeatherChestSchematicDesc,items,Book,KgNone,Learn how to craft leather armor by reading this schematic.,Apprenez à fabriquer des plastrons en cuir en lisant ce schéma.,"In diesem Bauplan erfährst du, wie Lederbrustpanzer gefertigt werden.",,Lee este esquema para aprender a fabricar una coraza de cuero.,
armorLeatherGlovesSchematic,items,Book,KgNone,Leather Gloves Schematic,Schéma de gants en cuir,Bauplan – Lederhandschuhe,,Esquema de guantes de cuero,
armorLeatherGlovesSchematicDesc,items,Book,KgNone,Learn how to craft leather gloves by reading this schematic.,Apprenez à fabriquer des gants en cuir en lisant ce schéma.,"In diesem Bauplan erfährst du, wie Lederhandschuhe gefertigt werden.",,Lee este esquema para aprender a fabricar guantes de cuero.,
armorLeatherHoodSchematic,items,Book,KgNone,Leather Hood Schematic,Schéma de capuche en cuir,Bauplan – Lederkapuze,,Esquema de capucha de cuero,
armorLeatherHoodSchematicDesc,items,Book,KgNone,Learn how to craft leather hoods by reading this schematic.,Apprenez à fabriquer des capuches en cuir en lisant ce schéma.,"In diesem Bauplan erfährst du, wie Lederkapuzen gefertigt werden.",,Lee este esquema para aprender a fabricar capuchas de cuero.,
armorLeatherPantsSchematic,items,Book,KgNone,Leather Leg Armor Schematic,Schéma de jambières en cuir,Bauplan – Lederbeinschienen,,Esquema de armadura de pierna de cuero,
armorLeatherPantsSchematicDesc,items,Book,KgNone,Learn how to craft leather leg armor by reading this schematic.,Apprenez à fabriquer des jambières en cuir en lisant ce schéma.,"In diesem Bauplan erfährst du, wie Lederbeinschienen gefertigt werden.",,Lee este esquema para aprender a fabricar una armadura de pierna de cuero.,
armorSchematicGroupDesc,items,Book,New,Required to craft one piece of armor. Your own crafting ability can improve the quality.,,,,,
armorScrapBootsSchematic,items,Book,New,Scrap Boots Schematic,,,,,
armorScrapChestSchematic,items,Book,New,Scrap Armor Schematic,,,,,
armorScrapGlovesSchematic,items,Book,New,Scrap Gloves Schematic,,,,,
armorScrapHelmetSchematic,items,Book,New,Scrap Helmet Schematic,,,,,
armorScrapLegsSchematic,items,Book,New,Scrap Leg Armor Schematic,,,,,
armorScrapSchematicDesc,items,Book,KgNone,Learn MacDyver's secret to making scrap metal armor by reading this gem by the king of made-up stuff.,Apprenez les secrets de MacDyver sur la fabrication d'armures en métal recyclé et autres en lisant cette merveille écrite par le roi de la débrouille.,"Finde mit diesem einzigartigen Buch von MacDyver, dem Großmeister der Improvisation, heraus, wie Rüstung aus Altmetall gefertigt wird.",,Lee esta joya y conoce los secretos de MacDyver para fabricar armaduras con chatarra de metal y mucho más de mano del rey de inventarse cosas.,
armorSteelBootsSchematic,items,Book,KgNone,Iron Boots Schematic,Schéma de bottes en fer,Bauplan – Eisenstiefel,,Esquema de botas de hierro,
